tokenId,L01,L02,L03,L04,L05,L06,L07,domain,color,replceable,replaced,,
4741,3,14,6,5,10,12,11,1,2,1,,,
4742,13,21,7,7,12,14,21,2,5,2,,,
4743,15,21,12,23,3,21,7,1,8,4,,,
4744,3,22,21,17,13,8,17,2,1,1,,,
4745,13,21,16,22b,5b,6b,8,0,2,2,"L04E022,L05E005,L06E006",,
4746,23,24,12,21,24,2,3,0,0,2,,,
4747,16,20,14,11,18,17b,24,1,5,1,L06E017,,
4748,12,17,8,7b,7b,4,21,2,3,2,"L05E007,L04E007",,
4749,17,16,20,20,17,13,1,2,2,1,,,
4750,16,12,12,23,6,13,9,2,0,2,,,
4751,23,2,11,12,8,5,4,0,5,3,,,
4752,23,16,22,24,11,15,13,0,3,3,,,
4753,23,15,5,9,14b,8,19,0,1,1,L05E014,,
4754,5,7,18,23,21,16,4,2,9,2,,,
4755,9,13,19,17,13,3,4,2,0,1,,,
4756,19,20,12,8,9,10,20,1,7,2,,,
4757,21,22,11,12,7,13,19,2,9,3,,,
4758,9,20,21,1,21,5,3,0,0,1,,,
4759,22,22,15,23,6,5,1,2,8,1,,,
4760,16,12,2,3,13,12,8,2,3,2,,,
4761,14,5,5,11,21,5,5,1,9,2,,,
4762,22,21,14,16,7,23,24,2,6,4,,,
4763,16,2,3,3,12,22,10,3,6,0,,,
4764,6,21,13,21,7,2,15,2,4,2,,,
4765,15,16,8,12,2,12,13,3,8,3,,,
4766,13,2,23,6,4b,21,12b,2,7,3,"L05E004,L07E012",,
4767,16,11,2,19b,10,20,17,3,8,1,L04E019,,
4768,22,1,22,10,21,11,21,1,9,3,,,
4769,5,12,1,10,22,13,1,0,1,2,,,
4770,8b,7,18,11,6,13,24,1,3,1,L01E008,,
4771,7,24,13,9,1,19,14,3,2,3,,,
4772,4,20,14,4,11,18,21,1,4,2,,,
4773,20,5,6,24,20,19,19,2,5,4,,,
4774,1,7,13,3,16,5,12,1,5,2,,,
4775,10,16,15,14,1,11,18,0,9,2,,,
4776,19,16,22,4,19,15,8,3,3,3,,,
4777,12,17,6,5,9,6b,4b,1,3,2,"L06E006,L07E004",,
4778,15b,12,2,4,22b,24,6b,3,4,3,"L07E006,L01E015,L05E022",,
4779,4b,6,7,23,9,16,3,1,3,1,L01E004,,
4780,6,1,18,8,17,23,23,0,1,2,,,
4781,11,6,12,19,24,20,13,2,2,3,,,
4782,18,15,7,21,9,12,14,3,0,2,,,
4783,4,13,12,13,16,10,15,3,0,2,,,
4784,23,20,15,3,7,24,8,0,7,2,,,
4785,22,14,23,22,10,21,21,0,5,2,,,
4786,11,16,24,16,23,1,20,3,4,2,,,
4787,6,19,17,4,18,3,8,3,8,0,,,
4788,12,15,17,13,1,19,14,0,7,3,,,
4789,13,18,11,2,12,8,10,0,4,1,,,
4790,18,17,20,7,16,10,8,2,5,1,,,
4791,8b,10,5,7,18,21b,2b,2,4,3,"L06E021,L01E008,L07E002",,
4792,6,11,18,6,14,1,17,3,6,1,,,
4793,8,13,6,15,2,22,22,0,7,1,,,
4794,9,10,22,12,14,16,9,2,4,3,,,
4795,2,14,20,22,3,8,7,3,8,2,,,
4796,8,1,19,20,13,2,12,2,4,2,,,
4797,12b,16,5,3,2,3,16,2,1,1,L01E012,,
4798,16,10,21,6,9,24,5,2,1,2,,,
4799,6,15,9,15,21,23,15,1,3,2,,,
4800,15,5,6,9,17,24,16,1,8,2,,,
4801,5,7,24,21,17,19,7,0,4,1,,,
4802,22,22,3,24,15,17,21,3,0,3,,,
4803,20,12,3,24,12,7,17,0,3,4,,,
4804,21,19,19,15,3,11,2,1,4,2,,,
4805,22,19,24,9,2,22,15,1,1,0,,,
4806,21,11,7,10,5,20,24,0,4,1,,,
4807,19,15,10,10,21b,20,7,0,7,1,L05E021,,
4808,24,15,24,6,15,19,21,0,9,2,,,
4809,24,11,16,3,23,6,18,3,3,3,,,
4810,11,11,19,16,10,12,8,1,2,2,,,
4811,10,2,9,5,1,5,18b,1,0,1,L07E018,,
4812,21,19,16,12,10,6,24,1,1,2,,,
4813,8,14,7,2,24,7,17,2,0,4,,,
4814,21,1,2,11,22,11,19,3,7,2,,,
4815,24,21,13,4,8,22,7,3,3,3,,,
4816,22,3,9,9,17,8,10,1,5,0,,,
4817,3,14,22,9,15,8,20,0,1,2,,,
4818,4,9,22,11,9,12,16,1,9,3,,,
4819,8,17,24,18,5,1,3,2,4,2,,,
4820,5,22,23,6,24,17,19,3,9,3,,,
4821,9,21,2,15,6,19,6,0,0,3,,,
4822,9,7,8,19,19,12,4,3,8,4,,,
4823,8,12,22,17,3,19,3,1,0,4,,,
4824,4,21,7,22,11,21,10,0,0,4,,,
4825,7,1,6,16,18,18,10,1,1,3,,,
4826,23,11,11,21,1,18,5,1,7,2,,,
4827,10,24,13,20,6,14,7,0,2,0,,,
4828,23,18,3,8,17,11,18,1,1,2,,,
4829,17,7,16,19,24,18,10,1,7,4,,,
4830,12,1,12,21,17,2,17,3,6,2,,,
4831,15,11,3,6,14,18,10,0,6,3,,,
4832,1,10,18,12,6,23,18,3,9,4,,,
4833,22,13,24,19,16,13,22,3,0,1,,,
4834,14,2,18,18,14,21,19,3,4,2,,,
4835,23,21b,7,21,11,1,7,3,3,1,L02E021,,
4836,1,23,13,17,12,11,4,3,6,3,,,
4837,19,24,14,19,4,3,20,2,0,3,,,
4838,20,7,2,16,11,4,1,0,7,2,,,
4839,11,11,10,10,22,14,10,2,1,1,,,
4840,5,19,21,10,11,1,16,0,6,0,,,
4841,12b,16,2,16,6,18b,7,3,4,3,"L01E012,L06E018",,
4842,22,2,17,23,21,10,21,2,1,1,,,
4843,21,21,16,10,24,9,14,0,9,3,,,
4844,11,1,6,2,16,22,14,1,5,2,,,
4845,3,5,18,21,9,20,15,0,8,0,,,
4846,1,1,8,3,22,2,17,0,5,2,,,
4847,2,24,2,10,24,7,15,3,6,3,,,
4848,13,18,19,3,19,18,1,2,9,2,,,
4849,12,15,18,2,17,24,7,2,4,3,,,
4850,16,5,23,23,18,16,9,1,4,0,,,
4851,19,1,19,11,10,10,20b,3,2,1,L07E020,,
4852,13,5,11,18,7,23,15,2,2,2,,,
4853,16,1,7,20,6,13,9,0,2,0,,,
4854,8,4,21,9,2,4,22,0,9,2,,,
4855,21,4,19,4,9,18,1,3,5,2,,,
4856,15,16,5,10,2,21,9,0,6,2,,,
4857,15b,16,16,5,3,5,21,1,9,1,L01E015,,
4858,7,11,21,8,8,12,17,1,4,3,,,
4859,16,1,16,10,22,18,14,0,7,3,,,
4860,16,9,6,7,10,13,17,2,8,1,,,
4861,24,23,16,7,4,18,21,1,5,4,,,
4862,17,21,9,8,8,24,4,2,6,4,,,
4863,17,17,11,11,13,12,16,1,8,2,,,
4864,21,23,20,17,10,14,15,2,3,0,,,
4865,21,5,6,1,23,13,22,0,8,0,,,
4866,14,12b,15,21,15,14,21,1,3,1,L02E012,,
4867,24,20,7,4,16,14,5,0,5,2,,,
4868,3,20,5,20,13,18,8,2,1,1,,,
4869,10,21,14,8,15,17,14,1,0,3,,,
4870,16,5,14,7,12,22,20,3,6,2,,,
4871,12,8,11,23,21,21,2,2,6,4,,,
4872,1,5,23,7,7,7,24,3,0,4,,,
4873,18,10,4,15,11,18,6,1,2,3,,,
4874,24,2,24,7,2,18,18,0,0,4,,,
4875,19,20,10,9,2,12b,22,0,2,1,L06E012,,
4876,21,8,17,3,11,8,13,0,4,0,,,
4877,23,13,13,11,21,14,1,3,6,1,,,
4878,10,8,1,12,20,21,15,1,0,3,,,
4879,14,22,22,12,24,8,10,0,6,4,,,
4880,17,11,1,7,24,15,12,2,8,4,,,
4881,3,20,10,19,6,23,15,2,1,2,,,
4882,9,17,7,20,7,2,10,1,8,1,,,
4883,7,22,24,9,11,13,6,0,4,3,,,
4884,18,15,20,5,15,4,2,2,4,1,,,
4885,20b,2,3,20,18,1,8,3,0,1,L01E020,,
4886,14,22,24,21,4,19,16,0,1,3,,,
4887,10,18,16,20,2,20,6,1,7,1,,,
4888,14,19,23,11,24,1,11,1,9,1,,,
4889,7,8,22,13,17,18,12,2,9,4,,,
4890,7,15,23,21,12,15,6,2,1,3,,,
4891,19,4,6,5,18,8,24,3,9,1,,,
4892,16,12,3,9,6,5,21,0,4,1,,,
4893,15,15,4,14,16,12,4,3,6,4,,,
4894,7,20,8,24,23,11,12,0,0,4,,,
4895,12,11,24,18,9,15,14,1,4,3,,,
4896,11,16,13,23,9,6,8,1,7,1,,,
4897,9,22,3,7,23,3,18,1,6,3,,,
4898,14,2,16,23,17,15,1,0,5,1,,,
4899,14,21,11,3,15,10,20,3,8,2,,,
4900,13,4,8,15,21,1,14,2,0,3,,,
4901,19,5,15,19,17,20,14,2,3,2,,,
4902,8,12,21,23,16,19,6,0,1,4,,,
4903,2,3,14,11,18,24,18,3,4,3,,,
4904,13,18,7,4,20,24,5,3,8,3,,,
4905,2,6,14,2,9,11,3,3,7,3,,,
4906,5,24,13,24,10,8,20,0,5,2,,,
4907,4,7,12,10,9,21,10,0,6,3,,,
4908,18,19,7,8,13,18b,19,1,4,1,L06E018,,
4909,2,13,9,4,11,1,9,1,2,1,,,
4910,24,18,19,16,12,16,3,1,9,2,,,
4911,9,5,20,12,5,11,14,3,6,4,,,
4912,6,5,16,15,2,7,20,2,1,2,,,
4913,4,5,5,23,22,5,11,3,1,2,,,
4914,1b,19,6,6,16,13,22,0,5,1,L01E001,,
4915,13,22,3,3,17,10,1,3,1,1,,,
4916,8b,16,8,24,20,18b,18b,1,2,4,"L07E018,L01E008,L06E018",,
4917,4,18,19,16,23,14,17,3,6,2,,,
4918,6,10,7,24,12,7,4,0,6,3,,,
4919,9,10,9,14,17,13,8,1,9,0,,,
4920,1,9,4,12,2,13,21,0,7,3,,,
4921,1,8,7,13,9,5,18,2,1,2,,,
4922,14,11,9,1,5,16,4,0,5,2,,,
4923,22,11,20,23,13,7,17,1,8,1,,,
4924,3,12,15,5,5,12,16,3,8,3,,,
4925,24,23,17,13,5,17,11,0,0,3,,,
4926,5,1,21,14,10,5,15,2,7,0,,,
4927,24,17,18,5,11,12,23,2,9,3,,,
4928,6,13,3,10,11,7,18,1,5,2,,,
4929,16,15,24,16,2,18,17,3,0,2,,,
4930,18,21,15,7,11,19,2,0,5,4,,,
4931,5,1,4,13,8,20,7,3,8,2,,,
4932,23,19,24,7b,6,20,7,3,4,1,L04E007,,
4933,22,18,7,1,23,14,7,3,3,0,,,
4934,9,12,17,16,19,15,14,0,6,4,,,
4935,18,22b,1,8,9,13,3,0,2,1,L02E022,,
4936,20,16,21,20,4,13,20,3,8,3,,,
4937,17,4,7,2,13,10,20,1,5,4,,,
4938,7,4,19,2,11,13,19,3,9,3,,,
4939,18,24,12,4,7,13,12,3,1,3,,,
4940,7,14,7,13,1,13,7,1,3,1,,,
4941,4,1,13,5,13,23,1,3,6,2,,,
4942,4,19,4,2,9,10,18,0,5,4,,,
4943,6,4,11,9,7,6,19,2,1,3,,,
4944,21,15,18,15,5,23,20,3,5,3,,,
4945,10,22,5,18,13,10,6,2,8,2,,,
4946,24,21,10,12,18,24,19,0,6,4,,,
4947,11,16,17,21,7,15,3,0,8,2,,,
4948,20,3,12,16,3,11,6,2,6,4,,,
4949,10,7,7,3,3,10,4,3,4,1,,,
4950,3,23,2,13,23,17,14,3,0,2,,,
4951,17b,12b,12b,10,14,20,8,0,5,3,"L03E012,L02E012,L01E017",,
4952,23,22,5,14,14,2,3,1,0,2,,,
4953,21,24,17,22,10,18,3,0,4,2,,,
4954,4,11,17,5,20,15,2,0,1,4,,,
4955,23,6,4,12,1,12,8,3,3,3,,,
4956,7,12,4,16,6,23,5,2,6,4,,,
4957,15,20,4,1,22,20,20,2,3,4,,,
4958,3,15,6,23,3,22,12b,1,7,1,L07E012,,
4959,4,11,4,22,22,15,11,0,4,4,,,
4960,22,2,11,10,17,8,9,1,2,0,,,
4961,2,22,10,22,15,7,2,2,9,4,,,
4962,12,6,22,3,3,6,8,1,1,3,,,
4963,8,1,23,11,7,4,8,3,8,2,,,
4964,12b,9,8,8,1,16,17,1,4,1,L01E012,,
4965,21,20,12,19,5,20,22,0,2,3,,,
4966,15,14,12,13,4,3,19,3,5,3,,,
4967,11,6,4,22,8,8,20,3,2,4,,,
4968,16,4,7,16,19,12,8,3,4,4,,,
4969,4,13,2,17,4,3,11,2,8,2,,,
4970,10,2,15,9,19,15,20,2,4,3,,,
4971,1,15,8,19,17,3,12,3,9,3,,,
4972,21,7,16,1,1,23b,17,3,7,1,L06E023,,
4973,20,15,6,4,24,13,3,2,0,2,,,
4974,2,1,15,6,18,18,20,3,8,3,,,
4975,24,8,6,3,8,10,15,1,5,2,,,
4976,10,18,7,23,4,19,1,0,5,2,,,
4977,24,7,20,17,16,6,1,1,9,2,,,
4978,4,19,18,21,24,24,12,3,4,4,,,
4979,7,12,23,2,17,13,21,3,7,3,,,
4980,1,20,18,5,4,17,13,3,1,3,,,
4981,8,15,1,8,19,6,13,1,5,3,,,
4982,13,17,9,11,14,17,18,0,3,3,,,
4983,3,17,7,14,3,12b,11,2,5,1,L06E012,,
4984,2,22,1,2,10,8,15,1,2,3,,,
4985,18,17,2,20,9,4,9,0,6,0,,,
4986,2,14,4,24,19,7,2,1,3,4,,,
4987,9,21,1,14,5,22,20,0,4,3,,,
4988,8,8,22,18,10,8,7,0,2,2,,,
4989,20,19,5,6,19,5,17,3,6,2,,,
4990,24,9,3,22,15,1,13,2,7,2,,,
4991,8,7,6,7,8,23,18,0,9,4,,,
4992,2,5,18,6,14,18,13,3,8,3,,,
4993,4,17,11,18,5,12,24,1,3,3,,,
4994,16,3,14,5,12,9,21,1,5,0,,,
4995,1,1,12,11,15,2,20,2,9,3,,,
4996,14,14,7,8,15,5,13,1,0,0,,,
4997,20,8,23,11,5,14,22,0,0,2,,,
4998,13,22,11,17,14,6,17,0,2,3,,,
4999,5,2,1,11,3,21,12,2,2,2,,,
5000,22,22,2,1,15,23,15,0,4,2,,,
5001,10,23,9,3,15,1,18,2,9,1,,,
5002,19,23,17,21,3,18,23,1,3,2,,,
5003,1,1,5,21,6,19,13,0,4,2,,,
5004,3,8,16,21,4,21,19,2,4,2,,,
5005,15,13,20,22,21,14,8,3,6,3,,,
5006,11,19,12b,3,15,16,10,3,7,1,L03E012,,
5007,1,6,21,21,3,8,23,3,3,2,,,
5008,12,16,11,24,24,18,16,2,1,4,,,
5009,21,4,10,23,22,10,3,2,7,2,,,
5010,23,24,3,13,12,4,21,1,6,0,,,
5011,8b,15,1,11,7b,6b,5b,3,4,1,"L07E005,L06E006,L05E007,L01E008",,
5012,2,2,4,1,19,18,16,1,5,4,,,
5013,17,15,17,20,23,21,8,0,8,2,,,
5014,22,9,11,23,1,4,12,1,6,1,,,
5015,8,7,23,17,8,11,3,0,3,3,,,
5016,22,11,16,8,2,5,5b,1,7,1,L07E005,,
5017,7,16,2,13,24,20,19,1,9,2,,,
5018,1,3,18,2,9,21,21,0,7,3,,,
5019,20,11,16,12,24,7,13,3,3,4,,,
5020,1,10,7,1,24,7,15,1,4,3,,,
5021,4,1,4,19,1,10,13,1,0,3,,,
5022,18,23,19,5,6,5,2,0,8,1,,,
5023,5,5,20,24b,13,1,3,3,9,1,L04E024,,
5024,8,23,7,22,11,24,12,1,7,4,,,
5025,6,15,1,24,18,6,8,3,4,2,,,
5026,7,16,4,10,4,1,18,2,9,4,,,
5027,23,3,4,15,11,21,23,0,8,3,,,
5028,10,15,13,5,5,15,18,0,2,3,,,
5029,18,5,4,22,17,3,7,3,9,2,,,
5030,16,12,2,15,20,20,19,0,5,2,,,
5031,3,3,14,13,23,11b,15,2,0,1,L06E011,,
5032,16,11,3,9,10,20,16,1,7,0,,,
5033,6,4,11,4,7,6,19,2,9,3,,,
5034,23,22,4,7,12,18,23,3,4,4,,,
5035,4,3,19,14,2,14,8,0,3,1,,,
5036,16,20,17,20,3,24b,13,0,8,1,L06E024,,
5037,19,19,3,23,20b,16,17,2,0,1,L05E020,,
5038,7,2,6,22,14,15,3,1,4,4,,,
5039,19,11,7,3,12,13,6b,2,4,1,L07E006,,
5040,12,23,23,12,6,1,2,1,8,3,,,
5041,24,21,19,19b,7,11b,1,3,0,4,"L04E019,L06E011",,
5042,20,14,12,21,6,19,11,1,5,3,,,
5043,2,5,20,12,22,3,20,2,8,4,,,
5044,22,14,6,12,21,19,12,3,9,4,,,
5045,15,6,24,3,1,20,16,1,6,1,,,
5046,13,20,2,15,20b,3,24,3,0,1,L05E020,,
5047,5,24,20,9,12,14,20,3,1,1,,,
5048,22,22,22,18,9,19,17,3,9,3,,,
5049,8,13,15,10,24,16,5,0,5,3,,,
5050,19,14,1,22b,11,4,10,1,8,1,L04E022,,
5051,2,14,20,21,4,10,8,3,7,2,,,
5052,17,6,1,20,15,9,2,0,6,2,,,
5053,9,16,6,11,9,4,8,2,5,0,,,
5054,20,7,1,7,13,15,19,0,2,3,,,
5055,19,18,5,23,23,8,14,0,2,1,,,
5056,16,22,24,1,22,9,9,1,9,2,,,
5057,19,21,12,10,9,6,24,2,8,3,,,
5058,14,18,17,17,9,21,15,2,1,1,,,
5059,9,2,11,8,21,1,2,2,4,2,,,
5060,13,8,13,9,17,15,24,1,4,1,,,
5061,19,13,23,15,24,14,14,1,0,2,,,
5062,16,22b,23,2b,16,19,12b,0,5,2,"L07E012,L04E002,L02E022",,
5063,16,12,23,12,21,12,10,2,4,4,,,
5064,20,8,4,20,24,10,3,0,5,3,,,
5065,14,9,4,18,19,11,17,0,1,3,,,
5066,19,17,6,4,20,17,19,3,4,2,,,
5067,22,16,15,15,22,11,19,1,4,2,,,
5068,12,2,15,17,6,15,11,0,7,2,,,
5069,24,9,18,1,18,17,8,0,8,2,,,
5070,16,4,10,6,4,16,9,2,1,2,,,
5071,12,1,20,6,7,22,6,1,9,3,,,
5072,13,20,2,3,5b,20,8,1,0,1,L05E005,,
5073,5,12,18,12,3,22,17,1,7,2,,,
5074,16,24,18,6,18,7,2,3,0,2,,,
5075,23,20,16,5,2,19,20,1,9,2,,,
5076,6,11,13,4,10,14,8,0,8,0,,,
5077,10,2,5,4,1,14,7,0,0,0,,,
5078,4b,7,5,14,15,9,9,2,1,1,L01E004,,
5079,7,5,8,17,9,14,21,0,0,1,,,
5080,6,23,14,18,13,14,6,2,5,1,,,
5081,5,4,2,17,15,10,21,3,9,1,,,
5082,6,24,21,10,14,23,22,2,3,2,,,
5083,23,11,8,19,6,9,23,3,0,2,,,
5084,11,21,23,14,14,16,17,3,4,2,,,
5085,23,11,7,20,3,4,4b,1,7,1,L07E004,,
5086,22,6,24,22,18,19,17,0,8,2,,,
5087,20,4,10,24,5,24,7,3,5,4,,,
5088,8,11,4,13,20,18,21,0,2,4,,,
5089,8b,13,9,20,12,1,22,2,5,1,L01E008,,
5090,14,14,17,10,7,5,10,3,8,1,,,
5091,2,10,3,22,4,2,22,1,7,3,,,
5092,22,6,22,14,5,15,2,0,2,4,,,
5093,2b,23,20,10,9,5,24,1,7,1,L01E002,,
5094,3,7,15,6,9,6,18,1,5,2,,,
5095,15,24,2,10,16,1,12,0,0,2,,,
5096,13,19,24,9,18,10,6,0,0,1,,,
5097,14,22,13,14,9,2,14,0,8,2,,,
5098,10,18,19,18,10,22,24,0,3,0,,,
5099,22,2,6,18,12,13,4b,1,2,1,L07E004,,
5100,4,18,19,15,16,12,10,2,6,2,,,
5101,12,8,6,4,4b,12,23b,2,4,3,"L07E023,L05E004",,
5102,12,3,16,20,19,24,2,2,2,4,,,
5103,5,4,10,16,10,16,6,3,3,3,,,
5104,12,14,23,5,7,14,3,3,7,2,,,
5105,2,16,19,8,8,13,15,0,1,2,,,
5106,15,11,21,19,13,23,21,3,1,3,,,
5107,3,24,7,11,7,20,10,2,7,1,,,
5108,1,23,19,8,17,14,7,0,2,1,,,
5109,9,13,2,22,5,18,14,3,9,4,,,
5110,13,12,12,8,23,1,20,2,3,3,,,
5111,23,16,18,4,17,12b,7,0,1,1,L06E012,,
5112,5,14,14,7,1,5,5,1,0,2,,,
5113,18,7,10,10,12,23,7,0,2,1,,,
5114,8,12,23,23,20,16,10,0,3,3,,,
5115,18,8,16,18,10,16,2b,3,9,1,L07E002,,
5116,8b,20,11,13,10,13,7,1,2,1,L01E008,,
5117,20,4,20,1,12,22,23,3,2,3,,,
5118,4,1,19,15,6,19,12,1,7,3,,,
5119,4,15,10,12,11,22,23,3,4,3,,,
5120,23,19,6,19,19,1,15,1,2,2,,,
5121,19,18,18,1,8b,1,20b,3,2,1,"L07E020,L05E008",,
5122,16,12,12,1,24,4,8,0,8,3,,,
5123,8b,24,13,9,15,2,13,1,1,1,L01E008,,
5124,18,22,23,10,10,3,19,2,2,1,,,
5125,12,21,11,8,1,11,3,3,8,3,,,
5126,20,7,24,18,20,10,20,1,9,3,,,
5127,4,10,23,20,5,20,11,1,9,2,,,
5128,22,23,10,14,11,6,9,1,9,1,,,
5129,5,23,13,1,16,5,17,2,5,0,,,
5130,22,7,18,16,11,20,19,2,5,1,,,
5131,21,15,13,19,19,17,14,3,5,4,,,
5132,23,9,2,13,10,19,23,3,9,2,,,
5133,2,23,17,9,7,10,9,3,5,2,,,
5134,5,14,22,9,20,22,5,2,6,3,,,
5135,2,13,6,3,16,17,4,0,9,3,,,
5136,17,13,17,19,17,21,22,3,3,3,,,
5137,6,4,20,1,12,19,24,1,8,2,,,
5138,14,10,15,10,4,19,20,0,1,3,,,
5139,18,2,11,19,14,6,14,1,0,4,,,
5140,20,8,1,7,3,20,10,1,4,2,,,
5141,21,12,16,17,22,5,8,0,8,2,,,
5142,22,8,20,3,17,12,20,0,5,2,,,
5143,23,9,4,12,9,23,4,1,4,4,,,
5144,15,8,15,5,9,19,2,1,2,3,,,
5145,21,24,15,16,21,2,15,0,6,2,,,
5146,10,18,16,21,23,17,11,1,6,1,,,
5147,23,6,4,23,22,3,1,3,7,2,,,
5148,14,1,15,15,3,4,5,0,5,1,,,
5149,15,23,19,20,3,16,5,1,6,2,,,
5150,4,19,12,7,23,4,23,0,6,4,,,
5151,18,21,9,7,21,11,9,1,8,4,,,
5152,2,16,9,8,4,4,8,0,8,2,,,
5153,22,17,21,8,2,21,13,0,2,1,,,
5154,18,18,15,18,13,14,12b,0,2,1,L07E012,,
5155,22,22,19,23,24,8,23,3,8,3,,,
5156,14,5,6,1,20,2,20,0,7,2,,,
5157,15,18,14,18,13,18,8,3,9,2,,,
5158,6,13,6,8,23,23,8,0,7,1,,,
5159,11,8,5,2,6,10,3,2,0,1,,,
5160,8,9,3,3,14,22,16,2,3,2,,,
5161,2,8,5,12,8,4,4,3,6,4,,,
5162,4,18,11,13,22,5,21,1,6,2,,,
5163,17,13,2,5,23,10,20,0,6,2,,,
5164,8,9,17,24,23,20,13,1,7,2,,,
5165,14,19,7,7b,18,13,24,1,0,1,L04E007,,
5166,22,10,12,16,14b,15b,22,2,8,3,"L05E014,L06E015",,
5167,19,7,22,4,22,22,19,1,6,2,,,
5168,23,22,23,9,5,18,15,2,4,3,,,
5169,15b,6,1,14,11,8,9,1,6,1,L01E015,,
5170,17,18,2,14,12,2,4,0,7,2,,,
5171,16,16,6,1,17,15b,7,2,9,1,L06E015,,
5172,24,18,14,8,13,4,17,3,8,1,,,
5173,15,16,2,9,13,15,11,1,1,2,,,
5174,12,22,19,18,10,9,3,1,8,2,,,
5175,23,11,8,20,19,19,3,0,3,2,,,
5176,4,24,22,10,16,12,1,2,2,3,,,
5177,12,4,2,22,7,7,12,0,8,4,,,
5178,15,7,21,9,5,5,7,2,7,2,,,
5179,6,24,24,11,14,18,9,2,5,2,,,
5180,10,15,15,18,15,2,20,2,9,1,,,
5181,7,24,23,23,14,7,5,2,9,4,,,
5182,6,21,3,6,16,8,16,0,4,1,,,
5183,22,14,8,10,21,10,1,1,9,1,,,
5184,3,8,13,8,11,20,4,2,2,1,,,
5185,18,4,8,4,13,24,13,2,5,2,,,
5186,8,9,11,18,23,7,18,0,3,3,,,
5187,17,5,21,10,20,11,4,3,1,4,,,
5188,15,4,13,4,17,2,4,3,1,3,,,
5189,4,14,20,24,7,10,9,1,0,3,,,
5190,7,8,15,8,20,4,17,3,3,2,,,
5191,13,9,14,23,19b,2,7,0,6,1,L05E019,,
5192,7,11,4,2,7b,21b,17,1,3,4,"L05E007,L06E021",,
5193,12,24,2,18,21,1,18,2,6,3,,,
5194,21,22b,14,14,9,14,16,2,1,1,L02E022,,
5195,8,7,8,23,1,16,21,0,4,1,,,
5196,8,7,17,22,1,17,5,2,6,4,,,
5197,11,17,13,16,10,15,23,2,4,3,,,
5198,4,11,22,16,14,19,5,2,9,4,,,
5199,10,6,24,24,21,13,21,0,2,2,,,
5200,2,14,12,13,16,2,18,0,8,3,,,
5201,5,8,15,11,11,1,16,2,5,0,,,
5202,20,19,22,11,12,23,11,2,4,3,,,
5203,23,19,12,19,18,23,14,0,2,4,,,
5204,11,8,22,2,8,23,12,0,8,4,,,
5205,2,15,15,21,17,6,18,0,3,3,,,
5206,19,9,11,12,7,13,15,1,9,2,,,
5207,20,5,23,6,9,18,10,1,9,2,,,
5208,1,11,8,24,7,10,5,0,4,4,,,
5209,7,1,24,4,2,9,9,2,9,1,,,
5210,10,12,13,21,18,4,12,3,0,2,,,
5211,16,4,23,21,13,20,16,3,1,1,,,
5212,13,22b,11,11,7,24b,11,3,1,2,"L06E024,L02E022",,
5213,12,5,11,14,1,7,8,0,0,2,,,
5214,24,13,14,16,15,15,13,2,3,3,,,
5215,19,21,2,22,4,10,22,2,2,3,,,
5216,15,18,7,3,21,21,18,2,5,4,,,
5217,24,13,24,12,11,10,6,2,0,3,,,
5218,19,16,22,24,6,17,24,1,8,3,,,
5219,8,18,11,17,23,7,19,0,1,2,,,
5220,1,2,17,20,6,13,18,1,9,2,,,
5221,15,9,7,12,13,20,14,0,6,3,,,
5222,21,23,21,15,12,6,21,1,5,1,,,
5223,6,11,22,5,7,2,15,3,7,2,,,
5224,23,7,9,22,3,14,2,3,1,2,,,
5225,8,13,4,15,2,16,22,0,5,2,,,
5226,1,2,2,6,18,12,19,2,7,2,,,
5227,22,21,13,20,1,4,21,1,6,1,,,
5228,4,3,4,3,21,11,17,0,6,4,,,
5229,5,13,8,1,14,22,2,3,2,2,,,
5230,1,5,18,16,21,16,18,2,0,4,,,
5231,24,8,12,20,16,5,21,0,8,2,,,
5232,8,5,22,13,23,12,16,3,9,3,,,
5233,18,12,21,8,16,14,7,2,6,1,,,
5234,14,10,9,11,23,3,13,0,5,0,,,
5235,23,2,6,11,14b,22,22,0,9,1,L05E014,,
5236,6,19,16,11,8b,5,22,0,1,1,L05E008,,
5237,24,9,12,3,8,1,20,1,0,4,,,
5238,18,17,16,10,23,3,14b,0,3,1,L07E014,,
5239,20,7,24,23,20,9,13,1,1,2,,,
5240,20,1,24,10,16,24,19,2,3,2,,,
5241,13,17,4b,4,15,1,15,3,0,1,L03E004,,
5242,2,20,13,4,5,15,17,2,6,3,,,
5243,2,24,16,22,9,13,11,0,3,2,,,
5244,18,17,7,14,7,19,24,3,2,2,,,
5245,3,4,1,8,19,21,20,1,1,4,,,
5246,8,6,23,24,6,24,8,3,0,3,,,
5247,1,4,7,12,10,16,17,1,1,3,,,
5248,15,1,17,15,5,19,23,1,1,4,,,
5249,7,22,22,24,11,2,22,2,0,4,,,
5250,10,1,9,20,19,24,9,0,7,2,,,
5251,15,9,12,3,17,7,9,0,7,3,,,
5252,2,21,21,1,24,24,13,1,1,4,,,
5253,3,23,21,4,1,9,3,3,4,0,,,
5254,16,12,19,5,7,16,1,2,7,2,,,
5255,10,10,6,13,11,19,6,1,2,2,,,
5256,8,7,23,6,13,3,12,0,5,2,,,
5257,18,15,24,3,17,7b,1,3,5,1,L06E007,,
